,price,ret,feature1,feature2
2023-01-01 09:40:00,95.2086882823614,-0.015807330361312315,0.00597254647614582,-0.00021102172843836565
2023-01-01 09:41:00,92.00268958311861,-0.034253389882412145,-0.015807330361312315,-0.001299662078560843
2023-01-01 09:42:00,91.31360724700448,-0.00751799587510202,-0.034253389882412145,-0.002554521691813769
2023-01-01 09:43:00,92.39528346500958,0.011776117248101155,-0.00751799587510202,-0.0017460497857539634
2023-01-01 09:44:00,93.05099848076127,0.00707178101999603,0.011776117248101155,-0.0012243357786567185
2023-01-01 09:45:00,93.05689718078764,6.339011042360475e-05,0.00707178101999603,-0.0009426552578969201
2023-01-01 09:46:00,97.64694865316405,0.048147305318754524,6.339011042360475e-05,-0.0008183651357554065
2023-01-01 09:47:00,98.48622121482765,0.008558243206175577,0.048147305318754524,-0.002000947754865412
2023-01-01 09:48:00,100.46318805284888,0.019874720118746934,0.008558243206175577,-0.002017826349493099
2023-01-01 09:49:00,105.09390030490974,0.045062866769959055,0.019874720118746934,-0.0007831883899443677
2023-01-01 09:50:00,102.43951559755692,-0.025581706463224975,0.045062866769959055,-0.0021374909893160285
2023-01-01 09:51:00,100.36331664894661,-0.020475764204099068,-0.025581706463224975,-0.0038238378148865303
2023-01-01 09:52:00,103.95634100503712,0.03517424450245862,-0.020475764204099068,-0.002037473752536315
2023-01-01 09:53:00,102.34093691585981,-0.01566125470482125,0.03517424450245862,-0.0033534016058850923
2023-01-01 09:54:00,102.43243626770978,0.0008936646060666044,-0.01566125470482125,-0.0024976923405168644
2023-01-01 09:55:00,104.67808066800873,0.021686319388486974,0.0008936646060666044,-0.0013596473592650247
2023-01-01 09:56:00,106.59151053890464,0.018114127825863417,0.021686319388486974,-0.0013705798956031117
2023-01-01 09:57:00,110.4321818609641,0.035397723639622194,0.018114127825863417,0.000751798025868274
2023-01-01 09:58:00,113.81957013612715,0.030212882740669387,0.035397723639622194,0.001842273264016364
2023-01-01 09:59:00,116.31503511213276,0.021687853394114737,0.030212882740669387,0.003129704974393312
2023-01-01 10:00:00,114.5656654031025,-0.01515417428494383,0.021687853394114737,0.002784978745248916
2023-01-01 10:01:00,116.43642418908833,0.016197253355864364,-0.01515417428494383,0.005180613260751544
2023-01-01 10:02:00,117.20573962157152,0.006585439890137341,0.016197253355864364,0.006571149993429354
2023-01-01 10:03:00,114.17193793083875,-0.026225309198809117,0.006585439890137341,0.006153557843200996
2023-01-01 10:04:00,117.48979991180188,0.028645980929537053,-0.026225309198809117,0.0064801155863465085
2023-01-01 10:05:00,119.43786180610407,0.016444730691571333,0.028645980929537053,0.007134030397925696
2023-01-01 10:06:00,119.58244536500196,0.0012098016126219431,0.016444730691571333,0.007162459841081887
2023-01-01 10:07:00,119.06198164090051,-0.00436184121968827,0.0012098016126219431,0.006548249993024088
2023-01-01 10:08:00,116.27733873644604,-0.02366602289401574,-0.00436184121968827,0.006335740125229598
2023-01-01 10:09:00,116.77729626612651,0.004290481471172652,-0.02366602289401574,0.006279671291730493
2023-01-01 10:10:00,117.91186664996681,0.009668782388912885,0.004290481471172652,0.007128875050071333
2023-01-01 10:11:00,116.00280280430236,-0.01632309968486558,0.009668782388912885,0.007726551389989552
2023-01-01 10:12:00,118.76638756043837,0.023544080981990588,-0.01632309968486558,0.008761953951892639
2023-01-01 10:13:00,116.22341997791348,-0.021644060929660685,0.023544080981990588,0.0076479480126339094
2023-01-01 10:14:00,111.42507210752898,-0.042162007000848836,-0.021644060929660685,0.006006821745272415
2023-01-01 10:15:00,113.80049913900437,0.02109454181785401,-0.042162007000848836,0.006707860135520095
2023-01-01 10:16:00,112.91999815291393,-0.007767320762042151,0.02109454181785401,0.0048440392661602055
2023-01-01 10:17:00,112.66952714139335,-0.002220591706260303,-0.007767320762042151,0.00448474476907901
2023-01-01 10:18:00,110.83123743244627,-0.016450334456501063,-0.002220591706260303,0.0032739096165707434
2023-01-01 10:19:00,107.36018599355951,-0.03181925521434805,-0.016450334456501063,0.0007111722170938401
2023-01-01 10:20:00,110.12258486286746,0.025404747494484372,-0.03181925521434805,0.0024107206823508185
2023-01-01 10:21:00,108.6483775162199,-0.01347737967693843,0.025404747494484372,0.002644000166589506
2023-01-01 10:22:00,112.35189025969684,0.033519049762958796,-0.01347737967693843,0.002588827008606179
2023-01-01 10:23:00,114.21492574286667,0.016446163724214573,0.033519049762958796,0.0036590742895740392
2023-01-01 10:24:00,113.53223711305196,-0.005995162934349199,0.016446163724214573,0.003429446704893513
2023-01-01 10:25:00,111.12645376503569,-0.021418048022537328,-0.005995162934349199,0.0019926344578593694
2023-01-01 10:26:00,109.5432596202607,-0.014349239734409141,-0.021418048022537328,0.0009105222058502844
2023-01-01 10:27:00,106.95081689939171,-0.023950462621903392,-0.014349239734409141,-0.001067750669533902
2023-01-01 10:28:00,111.54313095753018,0.04204226719176371,-0.023950462621903392,-0.0006734378544974246
2023-01-01 10:29:00,111.94415886937763,0.003588824604596499,0.04204226719176371,-0.0012767388141480323
2023-01-01 10:30:00,114.5835528725572,0.023304110850932647,0.003588824604596499,5.204023714516897e-06
2023-01-01 10:31:00,111.74921795563357,-0.02504704098020455,0.023304110850932647,-0.0013696057874877801
2023-01-01 10:32:00,112.18821342711121,0.0039207025919400776,-0.02504704098020455,-0.0014584303640943557
2023-01-01 10:33:00,114.89689680233587,0.023857238776171567,0.0039207025919400776,0.00021098790173833376
2023-01-01 10:34:00,114.16388016686376,-0.006400215238660318,0.023857238776171567,-0.0009572186372015786
2023-01-01 10:35:00,116.57761223286927,0.020922289178434847,-0.006400215238660318,-0.0008079666876394613
2023-01-01 10:36:00,114.11034198025119,-0.02139135824011533,0.020922289178434847,-0.001561338682730704
2023-01-01 10:37:00,111.0739795212015,-0.026969430892371686,-0.02139135824011533,-0.002314925005153484
2023-01-01 10:38:00,111.9535970875832,0.007888012241562723,-0.026969430892371686,-0.0012631238339675358
2023-01-01 10:39:00,111.14114221199328,-0.007283528691451044,0.007888012241562723,-0.001648924172721659
2023-01-01 10:40:00,112.61129694937489,0.013141093785436628,-0.007283528691451044,-0.001533180459504201
2023-01-01 10:41:00,108.2760820071351,-0.03925775863040898,0.013141093785436628,-0.0022976690910223143
2023-01-01 10:42:00,109.86249879244605,0.014545292709410365,-0.03925775863040898,-0.002597628700108322
2023-01-01 10:43:00,115.75728767327166,0.0522660785453863,0.014545292709410365,-0.00013395738427342217
2023-01-01 10:44:00,115.73500426830287,-0.00019251962862961255,0.0522660785453863,0.0012650255281338853
2023-01-01 10:45:00,115.84880947542602,0.0009828425781968314,-0.00019251962862961255,0.000594635553478646
2023-01-01 10:46:00,116.30045410149008,0.003890989692773583,0.0009828425781968314,0.0009832459019725036
2023-01-01 10:47:00,112.08275135594606,-0.036939514215835745,0.003890989692773583,-0.0001740515150133443
2023-01-01 10:48:00,113.0760252897147,0.008822932793806198,-0.036939514215835745,0.0006683907266635644
2023-01-01 10:49:00,109.53588229671561,-0.031808194880319295,0.008822932793806198,0.000668759404464523
2023-01-01 10:50:00,108.63553846537322,-0.008253591962476088,-0.031808194880319295,-0.00045318524410082564
2023-01-01 10:51:00,111.40319269411543,0.02515739099207474,-0.008253591962476088,0.0008346404448662801
2023-01-01 10:52:00,109.81000527995201,-0.014404339122001529,0.02515739099207474,-0.0007628058512990642
2023-01-01 10:53:00,110.94966472125425,0.010324979791348,-0.014404339122001529,-0.00096684531572795
2023-01-01 10:54:00,113.25381026969745,0.020554781079127414,0.010324979791348,-8.184718194539619e-05
2023-01-01 10:55:00,113.92111391759437,0.005874817121919996,0.020554781079127414,0.0008279149895365146
2023-01-01 10:56:00,110.87320557504674,-0.027118969401892155,0.005874817121919996,0.00040225733395374746
2023-01-01 10:57:00,110.17144581708017,-0.006349505507028279,-0.027118969401892155,0.0009889559044495846
2023-01-01 10:58:00,114.6089590152627,0.03948822684776572,-0.006349505507028279,0.0009038212263163183
2023-01-01 10:59:00,110.09295587705041,-0.04020091525994942,0.03948822684776572,-0.0005558367691685457
2023-01-01 11:00:00,109.520236684586,-0.00521572027732351,-0.04020091525994942,-0.0015064978067770845
2023-01-01 11:01:00,108.35004904724696,-0.010742161429762156,-0.00521572027732351,-0.0010296684884290043
2023-01-01 11:02:00,108.64461339864417,0.0027149472619427736,-0.010742161429762156,-0.001069860332762248
2023-01-01 11:03:00,110.31572041465772,0.015264312343744608,0.0027149472619427736,-0.0013562912138431467
2023-01-01 11:04:00,113.95689463149742,0.03247381936044107,0.015264312343744608,-6.049006053976726e-05
2023-01-01 11:05:00,113.3766670042311,-0.005104647840183162,0.03247381936044107,-0.0009280546278270342
2023-01-01 11:06:00,115.2682981396562,0.01654682659953641,-0.005104647840183162,0.0003365515334946905
2023-01-01 11:07:00,116.46109180250734,0.01029480289730346,0.01654682659953641,0.0015786926598171955
2023-01-01 11:08:00,117.60648602725945,0.009786945957436005,0.01029480289730346,0.0016419904503463048
2023-01-01 11:09:00,116.32240724647849,-0.01097847863052945,0.009786945957436005,0.0015188254523770246
2023-01-01 11:10:00,114.05939018009362,-0.019646429375518012,-0.01097847863052945,0.0004259080136785366
2023-01-01 11:11:00,111.61086668967856,-0.021700862252413942,-0.019646429375518012,0.0010111378929450378
2023-01-01 11:12:00,109.96802841694108,-0.014828744187982466,-0.021700862252413942,3.200332969861015e-05
2023-01-01 11:13:00,110.71102234914846,0.006733731517324533,-0.014828744187982466,-0.0014857415712367821
2023-01-01 11:14:00,112.44254635988962,0.01551898786256659,0.006733731517324533,-0.0009620246548635752
2023-01-01 11:15:00,113.20629447513959,0.006769376957137903,0.01551898786256659,-0.0007691401755655395
2023-01-01 11:16:00,112.0037852056845,-0.010679101923914818,0.006769376957137903,-0.0012548098961218195
2023-01-01 11:17:00,116.15808550446667,0.0364194021986495,-0.010679101923914818,0.0011904873176943553
2023-01-01 11:18:00,119.77672466526926,0.0306773124726308,0.0364194021986495,0.001918966640321842
2023-01-01 11:19:00,118.96738496477627,-0.006780002255003467,0.0306773124726308,0.0027532397278323692
2023-01-01 11:20:00,117.0593125831846,-0.016168628119713317,-0.006780002255003467,0.0024894051892577953
2023-01-01 11:21:00,117.39978201059789,0.0029042990831593916,-0.016168628119713317,0.001747635458960617
2023-01-01 11:22:00,120.44955366410882,0.02564597290108706,0.0029042990831593916,0.0030826458597302364
2023-01-01 11:23:00,121.29023660165687,0.006955299545082342,0.02564597290108706,0.0029703231848547144
2023-01-01 11:24:00,122.68465676126685,0.011430974098200885,0.006955299545082342,0.002666196285490497
2023-01-01 11:25:00,122.20203439574205,-0.003941602445512515,0.011430974098200885,0.0023389822999094136
2023-01-01 11:26:00,123.35928485589582,0.009425417904044614,-0.003941602445512515,0.003557128543440639
2023-01-01 11:27:00,127.26760576978845,0.03119088902912277,0.009425417904044614,0.004808475027979007
2023-01-01 11:28:00,126.69702748289315,-0.004493375629554215,0.03119088902912277,0.0033424216120683426
2023-01-01 11:29:00,127.09880557577128,0.003166154650157451,-0.004493375629554215,0.0047879906090719055
2023-01-01 11:30:00,127.78397082423524,0.005376329530992547,0.003166154650157451,0.005141058936015773
2023-01-01 11:31:00,128.54970222329382,0.005974507115420746,0.005376329530992547,0.005698281220855204
2023-01-01 11:32:00,125.00801306412214,-0.027937777521424546,0.005974507115420746,0.004676523728076294
2023-01-01 11:33:00,120.43864662689627,-0.03723737311747789,-0.027937777521424546,0.0029264675460355435
2023-01-01 11:34:00,118.04281117378231,-0.020093101418436784,-0.03723737311747789,0.0011742368534062816
2023-01-01 11:35:00,118.47550272356253,0.0036588459080333633,-0.020093101418436784,0.0014663533116801657
2023-01-01 11:36:00,119.83110996148324,0.011377123320064225,0.0036588459080333633,0.0012940298690310929
2023-01-01 11:37:00,118.60158411445883,-0.010313491195472483,0.011377123320064225,0.0006070867326052283
2023-01-01 11:38:00,121.95047173434124,0.02784514965734614,-0.010313491195472483,0.0012090268559355661
2023-01-01 11:39:00,121.63824968829309,-0.002563519486523742,0.02784514965734614,0.0014895254940690895
2023-01-01 11:40:00,121.72419556158816,0.0007063199646924918,-0.002563519486523742,0.0021679504720761066
2023-01-01 11:41:00,121.28928968672923,-0.003579277411053249,0.0007063199646924918,0.002772003300121463
2023-01-01 11:42:00,121.651336041508,0.0029805358549333024,-0.003579277411053249,0.0033656459682186554
2023-01-01 11:43:00,123.41449070658713,0.01438948148087207,0.0029805358549333024,0.00362083763367024
2023-01-01 11:44:00,125.10602803906724,0.013613068758246624,0.01438948148087207,0.003557306996859574
2023-01-01 11:45:00,122.91501028697142,-0.0176684588121918,0.013613068758246624,0.002742712471215251
2023-01-01 11:46:00,126.75630930583691,0.030773275529570553,-0.0176684588121918,0.00412445838633143
2023-01-01 11:47:00,124.04766533980396,-0.02160052914853835,0.030773275529570553,0.0021904606747585017
2023-01-01 11:48:00,124.28165857759063,0.0018845402818122477,-0.02160052914853835,0.0012307016017312163
2023-01-01 11:49:00,123.63856345894729,-0.005187931470447052,0.0018845402818122477,0.001283770627883097
2023-01-01 11:50:00,121.10799460174425,-0.020679833546369746,-0.005187931470447052,0.0011333971136612158
2023-01-01 11:51:00,120.96246043839756,-0.0012024117594766305,-0.020679833546369746,0.000996506752240015
2023-01-01 11:52:00,119.21921933719484,-0.014516275465847968,-0.0012024117594766305,-0.0003422348599911525
2023-01-01 11:53:00,119.42900836125226,0.0017581448655210447,-0.014516275465847968,-0.0005154733493098624
2023-01-01 11:54:00,120.43182699740522,0.00836171922438734,0.0017581448655210447,-0.0006177818451036474
2023-01-01 11:55:00,124.06708522038403,0.02973858737946543,0.00836171922438734,0.0005048911490622844
2023-01-01 11:56:00,124.86961507624079,0.00644768437254829,0.02973858737946543,0.00040563336467907353
2023-01-01 11:57:00,123.38944916479952,-0.011924506806096498,0.00644768437254829,-0.001031546496494902
2023-01-01 11:58:00,122.46352254594748,-0.007532396214392032,-0.011924506806096498,-0.0011328471826561627
2023-01-01 11:59:00,122.84369472106174,0.0030995621222912723,-0.007532396214392032,-0.0011350669335850353
2023-01-01 12:00:00,123.11045853117096,0.0021692165892430236,0.0030995621222912723,-0.0012419706983100194
2023-01-01 12:01:00,126.79527457904673,0.02949178536456842,0.0021692165892430236,-0.00045806142333843007
2023-01-01 12:02:00,130.42271553074266,0.028207058595139094,0.02949178536456842,0.001413433113880358
2023-01-01 12:03:00,129.5286529092625,-0.006878718524845226,0.028207058595139094,0.0024253882669681135
2023-01-01 12:04:00,128.15356509012005,-0.010672842563723965,-0.006878718524845226,0.002739396895458541
2023-01-01 12:05:00,121.80095305600824,-0.05084109208135717,-0.010672842563723965,0.0009227322958121897
2023-01-01 12:06:00,120.50723248364557,-0.010678408266444402,-0.05084109208135717,0.0001875479095952354
2023-01-01 12:07:00,118.20833488873278,-0.01926115412168567,-0.010678408266444402,-0.0001107075212785374
2023-01-01 12:08:00,117.40765720251457,-0.006796489161896375,-0.01926115412168567,-0.001265428815253288
2023-01-01 12:09:00,118.36627156213873,0.008131684847002222,-0.006796489161896375,-0.0009089220041357557
2023-01-01 12:10:00,118.82212891232024,0.003843846583979758,0.008131684847002222,-0.000804337783492847
2023-01-01 12:11:00,118.78656362674103,-0.00029936014095084527,0.003843846583979758,-0.0006950072078227669
2023-01-01 12:12:00,119.29744854208596,0.004291642221770274,-0.00029936014095084527,-0.0006513036622615345
2023-01-01 12:13:00,119.0326215842171,-0.0022223554646198344,0.004291642221770274,-0.001205031560444598
2023-01-01 12:14:00,119.53843663730254,0.004240378650869522,-0.0022223554646198344,-0.0015174545640238347
2023-01-01 12:15:00,112.09165277517626,-0.06432110015838625,0.004240378650869522,-0.0030725426088969833
2023-01-01 12:16:00,111.52301645489496,-0.005085869795015085,-0.06432110015838625,-0.004267847453049838
2023-01-01 12:17:00,111.30943001362468,-0.0019170144210601402,-0.005085869795015085,-0.0036117302954672306
2023-01-01 12:18:00,110.5854744588721,-0.006525234324131716,-0.0019170144210601402,-0.0038920561156653628
2023-01-01 12:19:00,110.13752599484087,-0.004058925242058835,-0.006525234324131716,-0.003854422574719089
2023-01-01 12:20:00,111.73120412197396,0.014366202356134603,-0.004058925242058835,-0.0026862213779689443
2023-01-01 12:21:00,110.43575144187803,-0.011662106626816509,0.014366202356134603,-0.00303487787354694
2023-01-01 12:22:00,115.43965881326369,0.044314041984342564,-0.011662106626816509,-0.0010738672918739224
2023-01-01 12:23:00,117.07489960390173,0.014065938604441768,0.044314041984342564,-0.0006636075005765648
2023-01-01 12:24:00,117.09525542786196,0.00017385498172255653,0.014065938604441768,-0.0009365363086653911
2023-01-01 12:25:00,116.64725968840047,-0.0038332460639513306,0.00017385498172255653,-0.00205559742344595
2023-01-01 12:26:00,116.48052139760712,-0.0014304457276427037,-0.0038332460639513306,-0.0023182017601189827
2023-01-01 12:27:00,114.40192655548593,-0.01800614139887957,-0.0014304457276427037,-0.002520922913211752
2023-01-01 12:28:00,114.21856715358204,-0.0016040507851601898,-0.01800614139887957,-0.002323311398904024
2023-01-01 12:29:00,114.89142349683615,0.005873670334541088,-0.0016040507851601898,-0.0022308411251623634
2023-01-01 12:30:00,116.26573279539114,0.011890832311464594,0.005873670334541088,-0.0019067872677549778
2023-01-01 12:31:00,117.6568299683057,0.011893795582886672,0.011890832311464594,-0.0024933869271443693
2023-01-01 12:32:00,117.04688907466306,-0.005197550931318694,0.011893795582886672,-0.003606873911359629
2023-01-01 12:33:00,113.81256980100316,-0.028021645050438606,-0.005197550931318694,-0.0043116381288794085
2023-01-01 12:34:00,112.33336440214647,-0.013082052524668911,-0.028021645050438606,-0.004391945127577573
2023-01-01 12:35:00,116.0492626667127,0.03254386085624776,-0.013082052524668911,-0.0016124466963240755
2023-01-01 12:36:00,118.18319793120745,0.018221166268198957,0.03254386085624776,-0.0006491275451692969
2023-01-01 12:37:00,119.09581498890942,0.007692391726083481,0.018221166268198957,0.00024932398308967485
2023-01-01 12:38:00,117.33140500946477,-0.014925884895202478,0.007692391726083481,-2.16558746871953e-05
2023-01-01 12:39:00,117.37516641293301,0.0003729030994755594,-0.014925884895202478,-0.00028028193293808405
2023-01-01 12:40:00,114.49852967010747,-0.024813373713249636,0.0003729030994755594,-0.0012355226095123973
2023-01-01 12:41:00,113.27553845802665,-0.010738737513921473,-0.024813373713249636,-0.0015835018552780846
2023-01-01 12:42:00,112.75520904317976,-0.0046040668337039015,-0.010738737513921473,-0.0018800254904605574
2023-01-01 12:43:00,111.97620334854066,-0.00693279863730426,-0.0046040668337039015,-0.0020370402628833713
2023-01-01 12:44:00,114.1734082024125,0.01943203862112024,-0.00693279863730426,-0.0015306515972083475
2023-01-01 12:45:00,111.01262115617764,-0.02807451828070905,0.01943203862112024,-0.00032243220128577406
2023-01-01 12:46:00,109.14041383454398,-0.01700864543030308,-0.02807451828070905,-0.0007198580557953739
2023-01-01 12:47:00,106.21246705053109,-0.027193759420444386,-0.01700864543030308,-0.0015624162224415156
2023-01-01 12:48:00,103.64736638769915,-0.02444706425375708,-0.027193759420444386,-0.0021598105534290277
2023-01-01 12:49:00,103.93602314483385,0.0027811179289329775,-0.02444706425375708,-0.0019318091143959674
2023-01-01 12:50:00,100.69203871060284,-0.03170881066112543,0.0027811179289329775,-0.0034676428816379687
2023-01-01 12:51:00,102.25238427032889,0.015377375576752735,-0.03170881066112543,-0.00256632680818566
2023-01-01 12:52:00,101.77940723488072,-0.004636315538821511,0.015377375576752735,-0.00419800539229113
2023-01-01 12:53:00,101.95010875924854,0.0016757666505195499,-0.004636315538821511,-0.004611011124088537
2023-01-01 12:54:00,102.6407573076606,0.0067515347599440756,0.0016757666505195499,-0.004391755131481153
2023-01-01 12:55:00,101.7838826761432,-0.008383330405031822,0.0067515347599440756,-0.004543424609517169
2023-01-01 12:56:00,103.93870625644215,0.020949594315067554,-0.008383330405031822,-0.00379742327476016
2023-01-01 12:57:00,103.5665610509365,-0.0035868545345527007,0.020949594315067554,-0.003316780379282598
2023-01-01 12:58:00,104.83586252858139,0.0121814051047814,-0.0035868545345527007,-0.002857265182951212
2023-01-01 12:59:00,104.45054078004262,-0.0036822476551450446,0.0121814051047814,-0.0031757957826074167
2023-01-01 13:00:00,105.09147413572617,0.006117487748498468,-0.0036822476551450446,-0.003368240601372954
2023-01-01 13:01:00,105.71263334988615,0.005893253403159228,0.006117487748498468,-0.0035682586740305353
2023-01-01 13:02:00,106.27433377377915,0.005299398789110622,0.005893253403159228,-0.0032183603500162247
2023-01-01 13:03:00,104.25477347330393,-0.01918615699241839,0.005299398789110622,-0.0029238440814155506
2023-01-01 13:04:00,105.19914403849872,0.0090175154109488,-0.01918615699241839,-0.0021871918168949603
2023-01-01 13:05:00,104.56156367056288,-0.006079139781991916,0.0090175154109488,-0.0034746251715029497
2023-01-01 13:06:00,105.92017925846531,0.01290976060979836,-0.006079139781991916,-0.0036516720267829694
2023-01-01 13:07:00,101.48752816332623,-0.04274986888824608,0.01290976060979836,-0.005333080713927288
2023-01-01 13:08:00,98.58642663726515,-0.029002324441099018,-0.04274986888824608,-0.005802295365457173
2023-01-01 13:09:00,99.33544961859147,0.007568911242700573,-0.029002324441099018,-0.0055624284273496725
2023-01-01 13:10:00,103.1372942168763,0.03755855170210458,0.007568911242700573,-0.0034833642468378658
2023-01-01 13:11:00,104.9057396274591,0.017001174936224734,0.03755855170210458,-0.002558700498499658
2023-01-01 13:12:00,103.51465640417821,-0.01334901868399961,0.017001174936224734,-0.002850198893509515
2023-01-01 13:13:00,100.10024782999828,-0.03354104830755912,-0.01334901868399961,-0.0037371405491846772
2023-01-01 13:14:00,101.62869095466104,0.015153724423232366,-0.03354104830755912,-0.0038797510224476066
2023-01-01 13:15:00,101.49547560058556,-0.0013116644408590163,0.015153724423232366,-0.0029876558944526054
2023-01-01 13:16:00,102.73247780088137,0.012114084357887706,-0.0013116644408590163,-0.0020168982348462454
2023-01-01 13:17:00,103.00054514924496,0.002605974444215821,0.012114084357887706,-0.0010235737726909052
2023-01-01 13:18:00,103.09255112978309,0.0008928585024099048,0.002605974444215821,-0.00017890968081867264
2023-01-01 13:19:00,109.4097105954316,0.05947250891786353,0.0008928585024099048,0.001710803352145679
2023-01-01 13:20:00,109.42912168505138,0.00017740077908842035,0.05947250891786353,0.0027736770668194744
2023-01-01 13:21:00,109.11388408770101,-0.002884904185065297,0.00017740077908842035,0.0021649344080922066
2023-01-01 13:22:00,108.88183062460129,-0.002128973508080441,-0.002884904185065297,0.002248512475783575
2023-01-01 13:23:00,107.65077651330081,-0.01137073433415314,-0.002128973508080441,0.001813629109627819
2023-01-01 13:24:00,109.83674148364317,0.020102657894306254,-0.01137073433415314,0.0022586665474398915
2023-01-01 13:25:00,109.0951032085962,-0.006775086675626984,0.020102657894306254,0.002312274671753386
2023-01-01 13:26:00,110.52468198887253,0.013018854112891786,-0.006775086675626984,0.002047916665014194
2023-01-01 13:27:00,111.1889407325506,0.0059920605962711275,0.013018854112891786,0.0023672138360416547
2023-01-01 13:28:00,113.96719459478523,0.02467971724264853,0.0059920605962711275,0.0027838242406372257
2023-01-01 13:29:00,114.96344775248622,0.008703591939767226,0.02467971724264853,0.0031966855604676353
2023-01-01 13:30:00,112.24079699616242,-0.023967695618952945,0.008703591939767226,0.0021938461148859213
2023-01-01 13:31:00,109.3350237679828,-0.026229755701078813,-0.023967695618952945,0.001123079144744653
2023-01-01 13:32:00,112.49223126193527,0.028467382921538033,-0.026229755701078813,0.0018953452824922335
2023-01-01 13:33:00,111.16437343956957,-0.011874216065288837,0.028467382921538033,0.0021390766467298855
2023-01-01 13:34:00,108.29921397689021,-0.02611205159579304,-0.011874216065288837,0.0009680910798384906
2023-01-01 13:35:00,106.89056180101896,-0.013092371997395167,-0.02611205159579304,0.0007343166726583824
2023-01-01 13:36:00,109.66146505812614,0.025592505739360148,-0.013092371997395167,0.0011570748436437752
